date,state,country,confirmed,confirmed_filtered,confirmed_DR,confirmed_filtered_DR
2020-03-26,no,Finland,958.0,967.5999999999998,10.562248995983937,9.950869236583523
2020-03-26,no,France,29155.0,29446.199999999993,7.462852138373963,7.487071493821824
2020-03-26,no,Gabon,7.0,6.6,12.66666666666667,
2020-03-26,no,Gambia,3.0,2.9999999999999996,inf,
2020-03-26,no,Georgia,79.0,79.39999999999998,16.592592592592595,
2020-03-26,no,Germany,43938.0,44562.59999999999,6.954407109812518,7.140008907272854
2020-03-26,no,Ghana,132.0,111.19999999999999,2.3459915611814353,3.8771929824561417
2020-03-26,no,Greece,892.0,896.5999999999997,10.988814317673382,11.652542372881372
2020-03-26,no,Grenada,7.0,4.6,1.0000000000000002,
2020-03-26,no,Guatemala,25.0,26.4,11.666666666666668,
2020-03-26,no,Jordan,212.0,203.79999999999995,6.183908045977014,7.426997245179071
2020-03-26,no,Guinea,4.0,5.599999999999999,inf,
2020-03-26,no,Guyana,5.0,5.6,inf,
2020-03-26,no,Haiti,8.0,7.799999999999998,15.333333333333337,
2020-03-26,no,Holy See,4.0,4.399999999999999,inf,
2020-03-26,no,Honduras,52.0,56.19999999999999,3.5757575757575766,
2020-03-26,no,Hungary,261.0,263.3999999999999,6.072072072072074,6.628019323671502
2020-03-26,no,Iceland,802.0,807.9999999999998,9.46753246753247,10.567192730750849
2020-03-26,no,India,727.0,758.7999999999998,6.701570680628275,6.751787538304395
2020-03-26,no,Indonesia,893.0,913.9999999999999,7.629629629629632,7.235860409145607
2020-03-26,no,Iran,29406.0,29794.799999999996,11.78585418933624,11.900403418210209
2020-03-26,no,Iraq,382.0,401.5999999999999,10.545454545454549,7.625806451612905
2020-03-26,no,Ireland,1819.0,1849.6,6.410884353741499,6.373652694610775
2020-03-26,no,Israel,2693.0,2590.7999999999993,2.886597938144331,4.484255319148939
2020-03-26,no,Italy,80589.0,80624.19999999998,13.093314641198639,13.414578302477418
2020-03-26,no,Jamaica,26.0,25.799999999999997,9.733333333333336,
2020-03-26,no,Guinea-Bissau,2.0,1.5999999999999996,1.3333333333333337,
2020-03-26,no,Nepal,3.0,3.3999999999999995,5.333333333333336,
2020-03-26,no,Zimbabwe,3.0,4.199999999999999,inf,
2020-03-26,no,New Zealand,283.0,292.3999999999999,3.3489583333333344,3.709485094850951
2020-03-26,no,Spain,57786.0,57227.99999999999,5.481481481481484,6.620217632689322
2020-03-26,no,Sri Lanka,106.0,105.79999999999998,51.66666666666668,25.51666666666667
2020-03-26,no,Sudan,3.0,3.3999999999999995,inf,
2020-03-26,no,Suriname,8.0,7.799999999999998,15.333333333333337,
2020-03-26,no,Sweden,2840.0,2833.5999999999995,9.208182912154035,10.13853838065195
2020-03-26,no,Switzerland,11811.0,11917.799999999997,11.232333678042055,10.107188324794288
2020-03-26,no,Syria,5.0,4.199999999999999,1.833333333333334,
2020-03-26,no,Taiwan*,252.0,250.39999999999995,12.648648648648653,12.480286738351252
2020-03-26,no,Tajikistan,0.0,0.0,,
2020-03-26,no,Tanzania,13.0,12.799999999999997,24.666666666666675,
2020-03-26,no,Thailand,1045.0,1037.3999999999996,8.581039755351684,8.781652529060644
2020-03-26,no,Timor-Leste,1.0,0.9999999999999998,inf,
2020-03-26,no,Togo,23.0,23.199999999999996,14.666666666666673,
2020-03-26,no,Trinidad and Tobago,65.0,64.39999999999999,15.16666666666667,
2020-03-26,no,South Sudan,0.0,0.0,,
2020-03-26,no,Tunisia,197.0,197.79999999999995,3.8875502008032137,4.764418377321603
2020-03-26,no,US,84091.0,85720.59999999998,4.542246239033992,4.819859973375863
2020-03-26,no,Uganda,14.0,17.999999999999996,4.933333333333335,
2020-03-26,no,Ukraine,196.0,220.79999999999995,2.9494949494949503,3.2166666666666677
2020-03-26,no,United Arab Emirates,333.0,357.3999999999999,7.168627450980396,5.835249042145594
2020-03-26,no,United Kingdom,20816.0,20888.6,6.183947839132191,6.493220846047989
2020-03-26,no,Uruguay,238.0,244.19999999999993,8.761904761904763,8.469520103761353
2020-03-26,no,Uzbekistan,75.0,75.39999999999998,4.9333333333333345,
2020-03-26,no,Venezuela,107.0,101.6,8.173913043478265,11.839662447257375
2020-03-26,no,Vietnam,153.0,152.99999999999997,15.01754385964913,14.145214521452154
2020-03-26,no,West Bank and Gaza,84.0,78.19999999999999,5.386666666666668,
2020-03-26,no,Western Sahara,0.0,0.0,,
2020-03-26,no,Yemen,0.0,0.0,,
2020-03-26,no,Zambia,16.0,16.199999999999996,1.5897435897435903,
2020-03-26,no,Eritrea,6.0,4.6,1.4666666666666672,
2020-03-26,no,Turkey,3629.0,4206.799999999999,3.0104344526655296,3.0249314626673116
2020-03-26,no,Netherlands,7431.0,7553.5999999999985,6.913593443791202,7.003754072814847
2020-03-26,no,South Africa,927.0,909.3999999999999,3.914209115281503,4.43188578227246
2020-03-26,no,Slovenia,562.0,577.1999999999998,12.764227642276428,11.530434782608703
2020-03-26,no,Nicaragua,2.0,2.3999999999999995,inf,
2020-03-26,no,Niger,10.0,7.999999999999999,1.904761904761905,
2020-03-26,no,Nigeria,65.0,63.79999999999999,5.079365079365082,
2020-03-26,no,North Macedonia,201.0,197.19999999999996,6.616352201257865,8.433811802232858
2020-03-26,no,Norway,3369.0,3417.1999999999994,12.27404479578393,11.3603473227207
2020-03-26,no,Oman,109.0,114.99999999999997,7.786666666666669,6.078189300411525
2020-03-26,no,Pakistan,1373.0,1345.7999999999997,7.8215053763440885,9.808299866131193
2020-03-26,no,Panama,558.0,561.1999999999999,4.212832550860722,5.964256026600167
2020-03-26,no,Papua New Guinea,1.0,0.9999999999999998,inf,
2020-03-26,no,Paraguay,41.0,42.599999999999994,5.000000000000001,
2020-03-26,no,Peru,580.0,556.3999999999999,6.000000000000001,9.150851581508523
2020-03-26,no,Philippines,707.0,754.5999999999999,8.150537634408604,6.222651222651222
2020-03-26,no,Poland,1221.0,1239.9999999999998,6.610416666666669,6.515409570154097
2020-03-26,no,Portugal,3544.0,3667.7999999999993,5.020304568527921,5.322372216453218
2020-03-26,no,Somalia,2.0,1.9999999999999996,2.666666666666667,
2020-03-26,no,Qatar,549.0,552.8,46.724637681159436,34.16560509554131
2020-03-26,no,Russia,840.0,858.5999999999999,3.8512077294686007,4.708138238573022
2020-03-26,no,Rwanda,50.0,48.99999999999999,8.733333333333333,
2020-03-26,no,Saint Kitts and Nevis,2.0,1.5999999999999996,1.3333333333333337,
2020-03-26,no,Saint Lucia,3.0,2.9999999999999996,inf,
2020-03-26,no,Saint Vincent and the Grenadines,1.0,0.9999999999999998,inf,
2020-03-26,no,San Marino,208.0,209.99999999999994,19.142857142857146,23.749019607843138
2020-03-26,no,Sao Tome and Principe,0.0,0.0,,
2020-03-26,no,Saudi Arabia,1012.0,997.1999999999998,7.289795918367351,7.06807131280389
2020-03-26,no,Senegal,105.0,107.79999999999998,10.175438596491235,9.469255663430424
2020-03-26,no,Serbia,384.0,437.39999999999986,8.81481481481482,5.690956072351424
2020-03-26,no,Seychelles,7.0,7.1999999999999975,inf,
2020-03-26,no,Sierra Leone,0.0,0.0,,
2020-03-26,no,Singapore,683.0,681.1999999999998,9.984000000000004,10.941520467836256
2020-03-26,no,Slovakia,226.0,241.39999999999995,19.57575757575758,11.666666666666675
2020-03-26,no,Romania,1029.0,1094.6,7.741843971631207,5.305667627281461
2020-03-26,no,Equatorial Guinea,12.0,10.799999999999999,6.666666666666668,
2020-03-26,no,El Salvador,13.0,11.799999999999997,2.2500000000000004,
2020-03-26,no,Egypt,495.0,492.9999999999999,9.698924731182798,10.76531424025458
2020-03-26,Inner Mongolia,China,89.0,85.39999999999998,11.476190476190478,
2020-03-26,Isle of Man,United Kingdom,25.0,26.4,23.66666666666667,
2020-03-26,Jiangsu,China,640.0,639.1999999999998,319.00000000000006,398.50000000000864
2020-03-26,Jiangxi,China,936.0,935.9999999999998,inf,3.495820908826654e+31
2020-03-26,Jilin,China,95.0,94.79999999999998,94.00000000000001,
2020-03-26,Liaoning,China,128.0,128.39999999999998,254.66666666666677,212.77777777777476
2020-03-26,Macau,China,31.0,31.199999999999992,9.55555555555556,
2020-03-26,Manitoba,Canada,36.0,38.99999999999999,4.08888888888889,
2020-03-26,Martinique,France,66.0,72.59999999999998,14.000000000000005,
2020-03-26,Mayotte,France,36.0,44.19999999999999,inf,
2020-03-26,Montserrat,United Kingdom,5.0,3.3999999999999995,1.1666666666666672,
2020-03-26,New Brunswick,Canada,33.0,33.0,3.0666666666666673,
2020-03-26,New Caledonia,France,14.0,13.599999999999998,6.333333333333336,
2020-03-26,New South Wales,Australia,1219.0,1217.5999999999997,5.097256857855363,6.188440221694383
2020-03-26,Newfoundland and Labrador,Canada,82.0,74.79999999999998,2.1560283687943267,
2020-03-26,Ningxia,China,75.0,74.99999999999999,inf,
2020-03-26,Northern Territory,Australia,12.0,10.2,2.666666666666667,
2020-03-26,Northwest Territories,Canada,1.0,0.5999999999999999,0.6666666666666667,
2020-03-26,Nova Scotia,Canada,73.0,78.39999999999999,5.818181818181821,
2020-03-26,Ontario,Canada,858.0,854.3999999999999,5.269135802469139,6.041322314049588
2020-03-26,Prince Edward Island,Canada,5.0,6.599999999999999,4.333333333333335,
2020-03-26,Qinghai,China,18.0,17.999999999999996,inf,
2020-03-26,Quebec,Canada,1632.0,1701.7999999999997,4.294022617124396,3.6248526077097507
2020-03-26,Queensland,Australia,493.0,502.5999999999999,9.256944444444448,7.343300110741974
2020-03-26,Reunion,France,135.0,133.59999999999997,5.528455284552847,5.868739205526772
2020-03-26,Saint Barthelemy,France,3.0,3.7999999999999994,inf,
2020-03-26,Saint Pierre and Miquelon,France,0.0,0.0,,
2020-03-26,Saskatchewan,Canada,95.0,93.59999999999998,6.927536231884059,
2020-03-26,Shaanxi,China,253.0,251.59999999999997,125.33333333333336,250.60000000000005
2020-03-26,Hunan,China,1018.0,1017.9999999999999,inf,inf
2020-03-26,Hubei,China,67801.0,67800.99999999999,inf,339004.00000493316
2020-03-26,Hong Kong,China,453.0,465.7999999999999,12.427860696517415,10.442260442260448
2020-03-26,Henan,China,1275.0,1274.5999999999997,2548.666666666667,6372.000000002172
2020-03-26,Anguilla,United Kingdom,0.0,0.3999999999999999,,
2020-03-26,Anhui,China,990.0,989.9999999999998,inf,3.6975028843358845e+31
2020-03-26,Aruba,Netherlands,28.0,27.199999999999996,2.375000000000001,
2020-03-26,Australian Capital Territory,Australia,53.0,52.79999999999999,6.238095238095238,
2020-03-26,Beijing,China,566.0,565.3999999999999,140.41666666666669,67.16465863453809
2020-03-26,Bermuda,United Kingdom,15.0,12.399999999999997,2.0740740740740744,
2020-03-26,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0,0.0,,
2020-03-26,British Columbia,Canada,725.0,713.5999999999999,12.092592592592597,8.956521739130434
2020-03-26,British Virgin Islands,United Kingdom,0.0,0.3999999999999999,,
2020-03-26,Cayman Islands,United Kingdom,8.0,7.599999999999999,7.333333333333337,
2020-03-26,Channel Islands,United Kingdom,66.0,66.6,3.28888888888889,
2020-03-26,Chongqing,China,578.0,577.9999999999999,inf,5779.33333333202
2020-03-26,Curacao,Netherlands,6.0,6.799999999999999,inf,
2020-03-26,Diamond Princess,Canada,0.0,0.0,,
2020-03-26,Shandong,China,771.0,770.3999999999999,512.8888888888891,855.0370370370586
2020-03-26,Falkland Islands (Malvinas),United Kingdom,0.0,0.0,,
2020-03-26,French Guiana,France,28.0,26.999999999999993,10.533333333333337,
2020-03-26,French Polynesia,France,30.0,27.999999999999993,10.666666666666671,
2020-03-26,Fujian,China,328.0,327.19999999999993,64.53333333333336,76.85714285714307
2020-03-26,Gansu,China,136.0,136.0,inf,inf
2020-03-26,Gibraltar,United Kingdom,35.0,37.39999999999999,2.533333333333334,
2020-03-26,Grand Princess,Canada,13.0,12.999999999999998,inf,
2020-03-26,Greenland,Denmark,6.0,7.399999999999999,11.333333333333336,
2020-03-26,Guadeloupe,France,73.0,76.59999999999998,12.60606060606061,
2020-03-26,Guangdong,China,1448.0,1446.3999999999996,143.63333333333338,151.22105263157894
2020-03-26,Guangxi,China,254.0,253.99999999999994,inf,3.79460902069218e+31
2020-03-26,Guizhou,China,146.0,145.99999999999997,inf,inf
2020-03-26,Hainan,China,168.0,167.99999999999997,inf,inf
2020-03-26,Hebei,China,319.0,318.99999999999994,inf,inf
2020-03-26,Heilongjiang,China,484.0,483.99999999999994,inf,inf
2020-03-26,Faroe Islands,Denmark,140.0,138.59999999999997,14.592592592592597,19.959595959595955
2020-03-26,Shanghai,China,451.0,450.19999999999993,23.3873873873874,30.009195402298854
2020-03-26,Alberta,Canada,486.0,457.4,6.314960629921261,7.75572519083969
2020-03-26,Sichuan,China,547.0,546.9999999999999,546.3333333333335,546.0
2020-03-26,no,Botswana,0.0,0.0,,
2020-03-26,no,Brazil,2985.0,3021.3999999999996,7.033423667570012,6.836319570674289
2020-03-26,no,Brunei,114.0,112.39999999999998,21.800000000000008,19.05952380952383
2020-03-26,no,Bulgaria,264.0,269.5999999999999,10.492753623188412,10.38983050847458
2020-03-26,no,Burkina Faso,152.0,159.79999999999998,7.228070175438601,6.497652582159623
2020-03-26,no,Burma,0.0,3.1999999999999993,,
2020-03-26,no,Burundi,0.0,0.0,,
2020-03-26,no,Cabo Verde,4.0,4.199999999999999,7.333333333333337,
2020-03-26,no,Cambodia,96.0,96.19999999999999,37.733333333333334,
2020-03-26,no,Cameroon,75.0,79.6,16.000000000000007,
2020-03-26,no,Central African Republic,3.0,2.9999999999999996,inf,
2020-03-26,no,Chad,3.0,2.9999999999999996,inf,
2020-03-26,no,Colombia,491.0,497.19999999999993,7.899705014749264,6.768909754825251
2020-03-26,no,Comoros,0.0,0.0,,
2020-03-26,no,Congo (Brazzaville),4.0,3.999999999999999,inf,
2020-03-26,no,Congo (Kinshasa),51.0,51.99999999999999,16.000000000000004,
2020-03-26,no,Costa Rica,231.0,233.39999999999995,7.518518518518521,7.764411027568926
2020-03-26,no,Cote d'Ivoire,96.0,90.19999999999997,7.21739130434783,
2020-03-26,no,Croatia,495.0,512.3999999999999,7.7817109144542815,6.59742828882295
2020-03-26,no,Cuba,67.0,74.19999999999999,6.035087719298247,
2020-03-26,no,Cyprus,146.0,148.59999999999997,12.181818181818183,10.441025641025641
2020-03-26,no,Czechia,1925.0,1976.5999999999995,6.243565599497805,6.7084312190028745
2020-03-26,no,Denmark,1877.0,1887.7999999999997,12.102564102564108,12.441274369947694
2020-03-26,no,Diamond Princess,712.0,711.9999999999999,inf,inf
2020-03-26,no,Djibouti,11.0,10.2,2.0833333333333344,
2020-03-26,no,Dominica,11.0,8.399999999999999,1.4814814814814818,
2020-03-26,no,Dominican Republic,488.0,498.3999999999999,4.515151515151517,4.805783509183276
2020-03-26,no,Ecuador,1403.0,1415.1999999999998,7.597092419522328,7.580097087378644
2020-03-26,Shanxi,China,135.0,134.59999999999997,268.66666666666674,447.77777777778215
2020-03-26,no,Bosnia and Herzegovina,191.0,205.59999999999997,14.213333333333336,7.808297567954221
2020-03-26,no,Bolivia,43.0,47.79999999999999,4.952380952380953,
2020-03-26,no,Chile,1361.0,1442.9999999999998,6.137152777777779,5.547141119221411
2020-03-26,no,Benin,6.0,5.999999999999999,inf,
2020-03-26,no,Bhutan,2.0,2.3999999999999995,inf,
2020-03-26,South Australia,Australia,235.0,223.79999999999995,5.8974358974359,6.223655913978495
2020-03-26,St Martin,France,11.0,10.399999999999997,6.66666666666667,
2020-03-26,Tasmania,Australia,47.0,43.99999999999999,3.8947368421052637,
2020-03-26,Tianjin,China,151.0,151.39999999999998,49.00000000000001,38.82456140350867
2020-03-26,Tibet,China,1.0,0.9999999999999998,inf,
2020-03-26,Turks and Caicos Islands,United Kingdom,0.0,0.7999999999999998,,
2020-03-26,Victoria,Australia,520.0,531.1999999999998,8.544342507645265,8.608378870673956
2020-03-26,Western Australia,Australia,231.0,217.99999999999997,6.916666666666667,7.7188755020080375
2020-03-26,Yukon,Canada,3.0,1.9999999999999998,0.6666666666666667,
2020-03-26,Yunnan,China,178.0,177.99999999999997,176.66666666666674,221.49999999999693
2020-03-26,Zhejiang,China,1243.0,1244.3999999999996,827.5555555555559,564.5757575757751
2020-03-26,no,Afghanistan,94.0,94.39999999999998,8.400000000000002,
2020-03-26,no,Albania,174.0,165.2,5.790849673202616,7.701754385964911
2020-03-26,no,Algeria,367.0,359.19999999999993,6.038834951456313,7.302469135802472
2020-03-26,Xinjiang,China,76.0,75.99999999999999,inf,
2020-03-26,Sint Maarten,Netherlands,3.0,2.7999999999999994,5.333333333333336,
2020-03-26,no,Andorra,224.0,230.2,6.400000000000002,5.975683890577508
2020-03-26,no,Belgium,6235.0,6371.799999999999,5.236012207527976,5.816404284379269
2020-03-26,no,Belarus,86.0,88.19999999999999,33.733333333333334,
2020-03-26,no,Barbados,18.0,20.799999999999997,inf,
2020-03-26,no,Bangladesh,44.0,43.599999999999994,16.266666666666666,
2020-03-26,no,Bahrain,458.0,442.19999999999993,12.81818181818182,18.190476190476176
2020-03-26,no,Bahamas,9.0,7.799999999999998,3.1666666666666674,
2020-03-26,no,Belize,2.0,1.7999999999999996,3.333333333333335,
2020-03-26,no,Austria,6909.0,6741.5999999999985,7.289872898728992,7.575796070460705
2020-03-26,no,Armenia,290.0,307.99999999999994,13.07317073170732,8.992399565689468
2020-03-26,no,Argentina,502.0,510.9999999999999,7.397101449275364,6.146067415730339
2020-03-26,no,Antigua and Barbuda,7.0,5.399999999999999,2.166666666666667,
2020-03-26,no,Angola,4.0,3.799999999999999,6.66666666666667,
2020-03-26,no,Azerbaijan,122.0,129.79999999999998,5.752380952380955,5.165079365079366
2020-03-27,no,Lithuania,358.0,356.9999999999999,7.388888888888891,6.635193133047216
2020-03-27,no,Liechtenstein,56.0,54.999999999999986,21.733333333333345,
2020-03-27,no,Libya,1.0,2.7999999999999994,inf,
2020-03-27,no,Liberia,3.0,2.9999999999999996,inf,
2020-03-27,no,Lesotho,0.0,0.0,,
2020-03-27,no,Lebanon,391.0,388.3999999999999,12.55172413793104,13.688050314465412
2020-03-27,no,Kyrgyzstan,58.0,57.599999999999994,6.9523809523809526,
2020-03-27,no,Laos,6.0,6.199999999999999,3.333333333333335,
2020-03-27,no,Kuwait,225.0,223.59999999999997,13.955555555555556,19.272727272727273
2020-03-27,no,Kosovo,86.0,79.79999999999998,6.376811594202899,
2020-03-27,no,"Korea, South",9332.0,9354.199999999997,94.73504273504277,86.98902477265663
2020-03-27,no,Luxembourg,1605.0,1634.3999999999996,10.762254901960787,8.064194798007753
2020-03-27,no,Latvia,280.0,279.3999999999999,8.4180790960452,9.129696969696981
2020-03-27,no,MS Zaandam,0.0,0.7999999999999998,,
2020-03-27,no,Mozambique,7.0,6.999999999999998,6.333333333333336,
2020-03-27,no,Malawi,0.0,0.0,,
2020-03-27,no,Malaysia,2161.0,2155.5999999999995,10.936986301369867,12.07119741100324
2020-03-27,no,Maldives,16.0,14.999999999999996,9.333333333333334,
2020-03-27,no,Mali,11.0,10.599999999999998,1.2592592592592595,
2020-03-27,no,Malta,139.0,140.39999999999998,26.800000000000008,15.91967871485945
2020-03-27,no,Mauritania,3.0,3.599999999999999,5.333333333333336,
2020-03-27,no,Mauritius,94.0,86.39999999999998,3.231884057971015,
2020-03-27,no,Mexico,717.0,723.5999999999998,4.895316804407716,5.735578422201438
2020-03-27,no,Moldova,199.0,203.79999999999995,7.000000000000002,6.8179487179487195
2020-03-27,no,Monaco,42.0,38.8,6.424242424242426,
2020-03-27,no,Mongolia,11.0,11.199999999999996,21.333333333333336,
2020-03-27,no,Montenegro,82.0,74.39999999999999,4.511111111111113,
2020-03-27,no,Morocco,345.0,345.19999999999993,4.694444444444446,5.048122065727703
2020-03-27,no,Kenya,31.0,33.99999999999999,20.00000000000001,
2020-03-27,no,Madagascar,26.0,26.599999999999994,6.476190476190478,
2020-03-27,no,Kazakhstan,150.0,170.79999999999995,3.304347826086958,3.477954144620814
2020-03-27,no,Estonia,575.0,568.1999999999999,5.9142300194931785,8.413488114980652
2020-03-27,no,Japan,1530.0,1578.9999999999995,13.148148148148152,11.36630036630038
2020-03-27,no,Namibia,8.0,8.399999999999999,15.333333333333337,
2020-03-27,no,Eswatini,9.0,7.399999999999999,2.533333333333333,
2020-03-27,no,Ethiopia,16.0,15.399999999999999,6.66666666666667,
2020-03-27,no,Fiji,5.0,4.999999999999999,inf,
2020-03-27,no,Finland,1041.0,1057.1999999999998,11.921325051759837,10.561020036429873
2020-03-27,no,France,32964.0,33020.2,7.532617600137974,8.276789644740413
2020-03-27,no,Gabon,7.0,6.799999999999999,13.333333333333337,
2020-03-27,no,Gambia,3.0,3.1999999999999993,inf,
2020-03-27,no,Georgia,83.0,83.6,19.750000000000004,
2020-03-27,no,Germany,50871.0,50384.399999999994,6.501919102450548,7.722160652028356
2020-03-27,no,Ghana,137.0,130.99999999999997,5.484848484848488,5.173708920187795
2020-03-27,no,Greece,966.0,979.1999999999998,12.31724137931035,11.549850235344463
2020-03-27,no,Grenada,7.0,6.199999999999999,1.6666666666666674,
2020-03-27,no,Guatemala,28.0,28.999999999999993,12.833333333333337,
2020-03-27,no,Jordan,235.0,224.79999999999995,6.5502645502645525,9.056547619047624
2020-03-27,no,Guinea,8.0,7.999999999999998,2.666666666666667,
2020-03-27,no,Guyana,5.0,6.199999999999999,inf,
2020-03-27,no,Haiti,8.0,9.399999999999999,inf,
2020-03-27,no,Holy See,4.0,4.799999999999999,inf,
2020-03-27,no,Honduras,68.0,72.19999999999999,3.250000000000001,
2020-03-27,no,Hungary,300.0,307.5999999999999,7.090090090090093,6.710327455919398
2020-03-27,no,Iceland,890.0,882.3999999999999,10.583877995642705,10.813922356091027
2020-03-27,no,India,887.0,856.3999999999999,6.582608695652176,7.774590163934425
2020-03-27,no,Indonesia,1046.0,1033.7999999999997,7.106770833333335,7.791773049645398
2020-03-27,no,Iran,32332.0,32494.399999999994,11.132643461900285,11.55228113599155
2020-03-27,no,Iraq,458.0,447.7999999999999,7.059523809523811,8.513800424628453
2020-03-27,no,Ireland,2121.0,2106.7999999999997,6.587672052663076,7.179089026915115
2020-03-27,no,Israel,3035.0,3192.5999999999995,8.105105105105109,4.717533441305262
2020-03-27,no,Italy,86498.0,86326.79999999999,13.291116248348747,14.129844485727965
2020-03-27,no,Jamaica,26.0,27.999999999999993,inf,
2020-03-27,no,Guinea-Bissau,2.0,1.9999999999999996,inf,
2020-03-27,no,Nepal,4.0,3.999999999999999,6.66666666666667,
2020-03-27,no,Slovakia,269.0,263.3999999999999,8.943396226415096,11.18827160493829
2020-03-27,no,New Zealand,368.0,364.19999999999993,3.5010224948875264,4.1393596986817345
2020-03-27,no,Sri Lanka,106.0,108.79999999999998,52.33333333333336,34.107526881720496
2020-03-27,no,Sudan,3.0,3.999999999999999,inf,
2020-03-27,no,Suriname,8.0,7.999999999999998,inf,
2020-03-27,no,Sweden,3069.0,3116.3999999999996,10.356046654389198,10.069153345174659
2020-03-27,no,Switzerland,12928.0,12908.199999999997,11.697357623502382,11.625004071793876
2020-03-27,no,Syria,5.0,5.799999999999999,inf,
2020-03-27,no,Taiwan*,267.0,266.99999999999994,15.708333333333337,14.623781676413266
2020-03-27,no,Tajikistan,0.0,0.0,,
2020-03-27,no,Tanzania,13.0,13.199999999999998,25.33333333333334,
2020-03-27,no,Thailand,1136.0,1149.6,10.280528052805284,9.584024577572968
2020-03-27,no,Timor-Leste,1.0,0.9999999999999998,inf,
2020-03-27,no,Togo,25.0,24.199999999999996,23.66666666666667,
2020-03-27,no,Trinidad and Tobago,66.0,68.6,21.222222222222236,
2020-03-27,no,Tunisia,227.0,237.39999999999998,7.370370370370372,5.126614987080103
2020-03-27,no,Turkey,5698.0,5675.799999999999,2.4012251148545185,3.256871942300903
2020-03-27,no,US,102276.0,103139.19999999998,4.645960446518136,5.221169667053815
2020-03-27,no,Uganda,23.0,22.799999999999997,3.7777777777777795,
2020-03-27,no,Ukraine,310.0,296.4,2.6303030303030313,3.436207766011094
2020-03-27,no,United Arab Emirates,405.0,421.79999999999995,9.916666666666671,6.095720720720721
2020-03-27,no,United Kingdom,24017.0,23819.999999999996,6.636435958631664,7.257180518939918
2020-03-27,no,Uruguay,274.0,268.19999999999993,8.526315789473689,9.302681992337167
2020-03-27,no,Uzbekistan,88.0,94.19999999999999,5.30952380952381,
2020-03-27,no,Venezuela,107.0,108.59999999999998,12.708333333333337,13.134199134199129
2020-03-27,no,Vietnam,163.0,163.79999999999995,13.848484848484851,14.590476190476213
2020-03-27,no,West Bank and Gaza,91.0,88.19999999999999,4.875000000000002,
2020-03-27,no,Western Sahara,0.0,0.0,,
2020-03-27,no,Yemen,0.0,0.0,,
2020-03-27,no,Zambia,22.0,21.399999999999995,3.333333333333335,
2020-03-27,no,Eritrea,6.0,6.799999999999999,5.333333333333336,
2020-03-27,no,Spain,65719.0,65272.999999999985,7.118406977700983,7.324668471136992
2020-03-27,no,South Sudan,0.0,0.0,,
2020-03-27,no,South Africa,1170.0,1054.5999999999997,4.057845263919017,5.992499448488865
2020-03-27,no,Somalia,3.0,2.3999999999999995,2.0000000000000004,
2020-03-27,no,Nicaragua,2.0,2.7999999999999994,inf,
2020-03-27,no,Niger,10.0,10.999999999999998,6.000000000000003,
2020-03-27,no,Nigeria,70.0,77.19999999999999,6.526315789473686,
2020-03-27,no,North Macedonia,219.0,219.39999999999995,9.47619047619048,9.14814814814815
2020-03-27,no,Norway,3755.0,3701.399999999999,10.142076502732243,12.145648312611026
2020-03-27,no,Oman,131.0,131.59999999999997,7.0625000000000036,6.792899408284028
2020-03-27,no,Pakistan,1495.0,1476.6,9.226757369614514,10.537399009642943
2020-03-27,no,Panama,674.0,672.3999999999999,4.834054834054836,5.705784018722839
2020-03-27,no,Papua New Guinea,1.0,0.9999999999999998,inf,
2020-03-27,no,Paraguay,52.0,48.999999999999986,5.77777777777778,
2020-03-27,no,Peru,635.0,643.5999999999999,7.290322580645164,7.964419475655433
2020-03-27,no,Philippines,803.0,927.7999999999997,8.566866267465072,5.216137029524456
2020-03-27,no,Poland,1389.0,1432.1999999999998,7.220907297830377,6.72864864864865
2020-03-27,no,Portugal,4268.0,4387.799999999999,5.659596753076723,5.514853452558371
2020-03-27,no,Netherlands,8603.0,8614.8,6.8297581013235975,7.339018638756982
2020-03-27,no,Qatar,562.0,574.3999999999999,43.94666666666668,28.125211505922188
2020-03-27,no,Russia,1036.0,1066.3999999999999,4.469135802469138,4.679892761394103
2020-03-27,no,Rwanda,54.0,54.999999999999986,7.435897435897441,
2020-03-27,no,Saint Kitts and Nevis,2.0,1.9999999999999996,inf,
2020-03-27,no,Saint Lucia,3.0,4.199999999999999,inf,
2020-03-27,no,Saint Vincent and the Grenadines,1.0,0.9999999999999998,inf,
2020-03-27,no,San Marino,223.0,217.39999999999995,28.400000000000006,28.378378378378414
2020-03-27,no,Sao Tome and Principe,0.0,0.0,,
2020-03-27,no,Saudi Arabia,1104.0,1103.6,9.856209150326801,8.439329354930376
2020-03-27,no,Senegal,119.0,118.99999999999997,10.766666666666671,10.105919003115272
2020-03-27,no,Serbia,457.0,524.9999999999999,11.187214611872148,5.180031446540883
2020-03-27,no,Seychelles,7.0,7.399999999999998,inf,
2020-03-27,no,Sierra Leone,0.0,0.0,,
2020-03-27,no,Singapore,732.0,738.3999999999999,13.50495049504951,11.757052389176744
2020-03-27,no,Slovenia,632.0,627.1999999999998,11.03846153846154,11.742547425474275
2020-03-27,no,Romania,1292.0,1298.7999999999997,5.573402417962004,5.821121068353543
2020-03-27,no,Equatorial Guinea,12.0,11.399999999999999,7.333333333333337,
2020-03-27,no,Zimbabwe,5.0,4.999999999999999,3.6666666666666674,
