date,state,country,confirmed
2020-03-04,no,Laos,0.0
2020-03-04,no,Latvia,1.0
2020-03-04,no,Lebanon,13.0
2020-03-04,no,Lesotho,0.0
2020-03-04,no,Liberia,0.0
2020-03-04,no,Libya,0.0
2020-03-04,no,Liechtenstein,1.0
2020-03-04,no,Lithuania,1.0
2020-03-04,no,Luxembourg,1.0
2020-03-04,no,MS Zaandam,0.0
2020-03-04,no,Madagascar,0.0
2020-03-04,no,Malawi,0.0
2020-03-04,no,Malaysia,50.0
2020-03-04,no,Maldives,0.0
2020-03-04,no,Mali,0.0
2020-03-04,no,Malta,0.0
2020-03-04,no,Mauritania,0.0
2020-03-04,no,Mauritius,0.0
2020-03-04,no,Mexico,5.0
2020-03-04,no,Moldova,0.0
2020-03-04,no,Monaco,1.0
2020-03-04,no,Mongolia,0.0
2020-03-04,no,Montenegro,0.0
2020-03-04,no,Morocco,1.0
2020-03-04,no,Mozambique,0.0
2020-03-04,no,Namibia,0.0
2020-03-04,no,Nepal,1.0
2020-03-04,no,Netherlands,38.0
2020-03-04,no,New Zealand,3.0
2020-03-04,no,Nicaragua,0.0
2020-03-04,no,Niger,0.0
2020-03-04,no,Nigeria,1.0
2020-03-04,no,North Macedonia,1.0
2020-03-04,no,Norway,56.0
2020-03-04,no,Oman,15.0
2020-03-04,no,Pakistan,5.0
2020-03-04,no,Panama,0.0
2020-03-04,no,Papua New Guinea,0.0
2020-03-04,no,Paraguay,0.0
2020-03-04,no,Peru,0.0
2020-03-04,no,Philippines,3.0
2020-03-04,no,Poland,1.0
2020-03-04,no,Portugal,5.0
2020-03-04,no,Qatar,8.0
2020-03-04,no,Romania,4.0
2020-03-04,no,Russia,3.0
2020-03-04,no,Rwanda,0.0
2020-03-04,no,Saint Kitts and Nevis,0.0
2020-03-04,no,Saint Lucia,0.0
2020-03-04,no,Saint Vincent and the Grenadines,0.0
2020-03-04,no,San Marino,16.0
2020-03-04,no,Sao Tome and Principe,0.0
2020-03-04,no,Saudi Arabia,1.0
2020-03-04,no,Senegal,4.0
2020-03-04,no,Serbia,0.0
2020-03-04,no,Seychelles,0.0
2020-03-04,no,Sierra Leone,0.0
2020-03-04,no,Singapore,110.0
2020-03-04,no,Slovakia,0.0
2020-03-04,no,Slovenia,0.0
2020-03-04,no,Somalia,0.0
2020-03-04,no,South Africa,0.0
2020-03-04,no,South Sudan,0.0
2020-03-04,no,Spain,222.0
2020-03-04,no,Sri Lanka,1.0
2020-03-04,no,Sudan,0.0
2020-03-04,no,Suriname,0.0
2020-03-04,no,Sweden,35.0
2020-03-04,no,Switzerland,90.0
2020-03-04,no,Syria,0.0
2020-03-04,no,Taiwan*,42.0
2020-03-04,no,Tajikistan,0.0
2020-03-04,no,Tanzania,0.0
2020-03-04,no,Thailand,43.0
2020-03-04,no,Timor-Leste,0.0
2020-03-04,no,Togo,0.0
2020-03-04,no,Trinidad and Tobago,0.0
2020-03-04,no,Tunisia,1.0
2020-03-04,no,Turkey,0.0
2020-03-04,no,US,104.0
2020-03-04,no,Uganda,0.0
2020-03-04,no,Ukraine,1.0
2020-03-04,no,United Arab Emirates,27.0
2020-03-04,no,United Kingdom,245.0
2020-03-04,no,Uruguay,0.0
2020-03-04,no,Uzbekistan,0.0
2020-03-04,no,Venezuela,0.0
2020-03-04,no,Vietnam,16.0
2020-03-04,no,West Bank and Gaza,0.0
2020-03-04,no,Western Sahara,0.0
2020-03-04,no,Yemen,0.0
2020-03-04,no,Zambia,0.0
2020-03-04,no,Zimbabwe,0.0
2020-03-05,Alberta,Canada,0.0
2020-03-05,Anguilla,United Kingdom,0.0
2020-03-05,Anhui,China,990.0
2020-03-05,Aruba,Netherlands,0.0
2020-03-05,Australian Capital Territory,Australia,0.0
2020-03-05,Beijing,China,418.0
2020-03-05,Bermuda,United Kingdom,0.0
2020-03-05,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0
2020-03-05,British Columbia,Canada,13.0
2020-03-05,British Virgin Islands,United Kingdom,0.0
2020-03-05,Cayman Islands,United Kingdom,0.0
2020-03-05,Channel Islands,United Kingdom,0.0
2020-03-05,Chongqing,China,576.0
2020-03-05,Curacao,Netherlands,0.0
2020-03-05,Diamond Princess,Canada,0.0
2020-03-05,Falkland Islands (Malvinas),United Kingdom,0.0
2020-03-05,Faroe Islands,Denmark,1.0
2020-03-05,French Guiana,France,0.0
2020-03-05,French Polynesia,France,0.0
2020-03-05,Fujian,China,296.0
2020-03-05,Gansu,China,102.0
2020-03-05,Gibraltar,United Kingdom,1.0
2020-03-05,Grand Princess,Canada,0.0
2020-03-05,Greenland,Denmark,0.0
2020-03-05,Guadeloupe,France,0.0
2020-03-05,Guangdong,China,1351.0
2020-03-05,Guangxi,China,252.0
2020-03-05,Guizhou,China,146.0
2020-03-05,Hainan,China,168.0
2020-03-05,Hebei,China,318.0
2020-03-05,Heilongjiang,China,481.0
2020-03-05,Henan,China,1272.0
2020-03-05,Hong Kong,China,105.0
2020-03-05,Hubei,China,67466.0
2020-03-05,Hunan,China,1018.0
2020-03-05,Inner Mongolia,China,75.0
2020-03-05,Isle of Man,United Kingdom,0.0
2020-03-05,Jiangsu,China,631.0
2020-03-05,Jiangxi,China,935.0
2020-03-05,Jilin,China,93.0
2020-03-05,Liaoning,China,125.0
2020-03-05,Macau,China,10.0
2020-03-05,Manitoba,Canada,0.0
2020-03-05,Martinique,France,0.0
2020-03-05,Mayotte,France,0.0
2020-03-05,Montserrat,United Kingdom,0.0
2020-03-05,New Brunswick,Canada,0.0
2020-03-05,New Caledonia,France,0.0
2020-03-05,New South Wales,Australia,22.0
2020-03-05,Newfoundland and Labrador,Canada,0.0
2020-03-05,Ningxia,China,75.0
2020-03-05,Northern Territory,Australia,1.0
2020-03-05,Northwest Territories,Canada,0.0
2020-03-05,Nova Scotia,Canada,0.0
2020-03-05,Ontario,Canada,22.0
2020-03-05,Prince Edward Island,Canada,0.0
2020-03-05,Qinghai,China,18.0
2020-03-05,Quebec,Canada,2.0
2020-03-05,Queensland,Australia,13.0
2020-03-05,Reunion,France,0.0
2020-03-05,Saint Barthelemy,France,3.0
2020-03-05,Saint Pierre and Miquelon,France,0.0
2020-03-05,Saskatchewan,Canada,0.0
2020-03-05,Shaanxi,China,245.0
2020-03-05,Shandong,China,758.0
2020-03-05,Shanghai,China,339.0
2020-03-05,Shanxi,China,133.0
2020-03-05,Sichuan,China,539.0
2020-03-05,Sint Maarten,Netherlands,0.0
2020-03-05,South Australia,Australia,5.0
2020-03-05,St Martin,France,0.0
2020-03-05,Tasmania,Australia,1.0
2020-03-05,Tianjin,China,136.0
2020-03-05,Tibet,China,1.0
2020-03-05,Turks and Caicos Islands,United Kingdom,0.0
2020-03-05,Victoria,Australia,10.0
2020-03-05,Western Australia,Australia,3.0
2020-03-05,Xinjiang,China,76.0
2020-03-05,Yukon,Canada,0.0
2020-03-05,Yunnan,China,174.0
2020-03-05,Zhejiang,China,1215.0
2020-03-05,no,Afghanistan,1.0
2020-03-05,no,Albania,0.0
2020-03-05,no,Algeria,12.0
2020-03-05,no,Andorra,1.0
2020-03-05,no,Angola,0.0
2020-03-05,no,Antigua and Barbuda,0.0
2020-03-05,no,Argentina,1.0
2020-03-05,no,Armenia,1.0
2020-03-05,no,Austria,41.0
2020-03-05,no,Azerbaijan,6.0
2020-03-05,no,Bahamas,0.0
2020-03-05,no,Bahrain,55.0
2020-03-05,no,Bangladesh,0.0
2020-03-05,no,Barbados,0.0
2020-03-05,no,Belarus,6.0
2020-03-05,no,Belgium,50.0
2020-03-05,no,Belize,0.0
2020-03-05,no,Benin,0.0
2020-03-05,no,Bhutan,0.0
2020-03-05,no,Bolivia,0.0
2020-03-05,no,Bosnia and Herzegovina,2.0
2020-03-05,no,Botswana,0.0
2020-03-05,no,Brazil,4.0
2020-03-05,no,Brunei,0.0
2020-03-05,no,Bulgaria,0.0
2020-03-05,no,Burkina Faso,0.0
2020-03-05,no,Burma,0.0
2020-03-05,no,Burundi,0.0
2020-03-05,no,Cabo Verde,0.0
2020-03-05,no,Cambodia,1.0
2020-03-05,no,Cameroon,0.0
2020-03-05,no,Central African Republic,0.0
2020-03-05,no,Chad,0.0
2020-03-05,no,Chile,13.0
2020-03-05,no,Colombia,0.0
2020-03-05,no,Comoros,0.0
2020-03-05,no,Congo (Brazzaville),0.0
2020-03-05,no,Congo (Kinshasa),0.0
2020-03-05,no,Costa Rica,0.0
2020-03-05,no,Cote d'Ivoire,0.0
2020-03-05,no,Croatia,10.0
2020-03-05,no,Cuba,0.0
2020-03-05,no,Cyprus,0.0
2020-03-05,no,Czechia,12.0
2020-03-05,no,Denmark,10.0
2020-03-05,no,Diamond Princess,706.0
2020-03-05,no,Djibouti,0.0
2020-03-05,no,Dominica,0.0
2020-03-05,no,Dominican Republic,1.0
2020-03-05,no,Ecuador,13.0
2020-03-05,no,Egypt,3.0
2020-03-05,no,El Salvador,0.0
2020-03-05,no,Equatorial Guinea,0.0
2020-03-05,no,Eritrea,0.0
2020-03-05,no,Estonia,3.0
2020-03-05,no,Eswatini,0.0
2020-03-05,no,Ethiopia,0.0
2020-03-05,no,Fiji,0.0
2020-03-05,no,Finland,12.0
2020-03-05,no,France,377.0
2020-03-05,no,Gabon,0.0
2020-03-05,no,Gambia,0.0
2020-03-05,no,Georgia,4.0
2020-03-05,no,Germany,482.0
2020-03-05,no,Ghana,0.0
2020-03-05,no,Greece,31.0
2020-03-05,no,Grenada,0.0
2020-03-05,no,Guatemala,0.0
2020-03-05,no,Guinea,0.0
2020-03-05,no,Guinea-Bissau,0.0
2020-03-05,no,Guyana,0.0
2020-03-05,no,Haiti,0.0
2020-03-05,no,Holy See,0.0
2020-03-05,no,Honduras,0.0
2020-03-05,no,Hungary,2.0
2020-03-05,no,Iceland,34.0
2020-03-05,no,India,30.0
2020-03-05,no,Indonesia,2.0
2020-03-05,no,Iran,3513.0
2020-03-05,no,Iraq,35.0
2020-03-05,no,Ireland,6.0
2020-03-05,no,Israel,20.0
2020-03-05,no,Italy,3858.0
2020-03-05,no,Jamaica,0.0
2020-03-05,no,Japan,365.0
2020-03-05,no,Jordan,1.0
2020-03-05,no,Kazakhstan,0.0
2020-03-05,no,Kenya,0.0
2020-03-05,no,"Korea, South",6088.0
2020-03-05,no,Kosovo,0.0
2020-03-05,no,Kuwait,58.0
2020-03-05,no,Kyrgyzstan,0.0
2020-03-05,no,Laos,0.0
2020-03-05,no,Latvia,1.0
2020-03-05,no,Lebanon,16.0
2020-03-05,no,Lesotho,0.0
2020-03-05,no,Liberia,0.0
2020-03-05,no,Libya,0.0
2020-03-05,no,Liechtenstein,1.0
2020-03-05,no,Lithuania,1.0
2020-03-05,no,Luxembourg,1.0
2020-03-05,no,MS Zaandam,0.0
2020-03-05,no,Madagascar,0.0
2020-03-05,no,Malawi,0.0
2020-03-05,no,Malaysia,50.0
2020-03-05,no,Maldives,0.0
2020-03-05,no,Mali,0.0
2020-03-05,no,Malta,0.0
2020-03-05,no,Mauritania,0.0
2020-03-05,no,Mauritius,0.0
2020-03-05,no,Mexico,5.0
2020-03-05,no,Moldova,0.0
2020-03-05,no,Monaco,1.0
2020-03-05,no,Mongolia,0.0
2020-03-05,no,Montenegro,0.0
2020-03-05,no,Morocco,2.0
2020-03-05,no,Mozambique,0.0
2020-03-05,no,Namibia,0.0
2020-03-05,no,Nepal,1.0
2020-03-05,no,Netherlands,82.0
2020-03-05,no,New Zealand,3.0
2020-03-05,no,Nicaragua,0.0
2020-03-05,no,Niger,0.0
2020-03-05,no,Nigeria,1.0
2020-03-05,no,North Macedonia,1.0
2020-03-05,no,Norway,87.0
2020-03-05,no,Oman,16.0
2020-03-05,no,Pakistan,6.0
2020-03-05,no,Panama,0.0
2020-03-05,no,Papua New Guinea,0.0
2020-03-05,no,Paraguay,0.0
2020-03-05,no,Peru,0.0
2020-03-05,no,Philippines,3.0
2020-03-05,no,Poland,1.0
2020-03-05,no,Portugal,8.0
2020-03-05,no,Qatar,8.0
2020-03-05,no,Romania,6.0
2020-03-05,no,Russia,4.0
2020-03-05,no,Rwanda,0.0
2020-03-05,no,Saint Kitts and Nevis,0.0
2020-03-05,no,Saint Lucia,0.0
2020-03-05,no,Saint Vincent and the Grenadines,0.0
2020-03-05,no,San Marino,21.0
2020-03-05,no,Sao Tome and Principe,0.0
2020-03-05,no,Saudi Arabia,5.0
2020-03-05,no,Senegal,4.0
2020-03-05,no,Serbia,0.0
2020-03-05,no,Seychelles,0.0
2020-03-05,no,Sierra Leone,0.0
2020-03-05,no,Singapore,117.0
2020-03-05,no,Slovakia,0.0
2020-03-05,no,Slovenia,2.0
2020-03-05,no,Somalia,0.0
2020-03-05,no,South Africa,1.0
2020-03-05,no,South Sudan,0.0
2020-03-05,no,Spain,259.0
2020-03-05,no,Sri Lanka,1.0
2020-03-05,no,Sudan,0.0
2020-03-05,no,Suriname,0.0
2020-03-05,no,Sweden,94.0
2020-03-05,no,Switzerland,114.0
2020-03-05,no,Syria,0.0
2020-03-05,no,Taiwan*,44.0
2020-03-05,no,Tajikistan,0.0
2020-03-05,no,Tanzania,0.0
2020-03-05,no,Thailand,47.0
2020-03-05,no,Timor-Leste,0.0
2020-03-05,no,Togo,0.0
2020-03-05,no,Trinidad and Tobago,0.0
2020-03-05,no,Tunisia,1.0
2020-03-05,no,Turkey,0.0
2020-03-05,no,US,174.0
2020-03-05,no,Uganda,0.0
2020-03-05,no,Ukraine,1.0
2020-03-05,no,United Arab Emirates,29.0
2020-03-05,no,United Kingdom,294.0
2020-03-05,no,Uruguay,0.0
2020-03-05,no,Uzbekistan,0.0
2020-03-05,no,Venezuela,0.0
2020-03-05,no,Vietnam,16.0
2020-03-05,no,West Bank and Gaza,4.0
2020-03-05,no,Western Sahara,0.0
2020-03-05,no,Yemen,0.0
2020-03-05,no,Zambia,0.0
2020-03-05,no,Zimbabwe,0.0
2020-03-06,Alberta,Canada,1.0
2020-03-06,Anguilla,United Kingdom,0.0
2020-03-06,Anhui,China,990.0
2020-03-06,Aruba,Netherlands,0.0
2020-03-06,Australian Capital Territory,Australia,0.0
2020-03-06,Beijing,China,422.0
2020-03-06,Bermuda,United Kingdom,0.0
2020-03-06,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0
2020-03-06,British Columbia,Canada,21.0
2020-03-06,British Virgin Islands,United Kingdom,0.0
2020-03-06,Cayman Islands,United Kingdom,0.0
2020-03-06,Channel Islands,United Kingdom,0.0
2020-03-06,Chongqing,China,576.0
2020-03-06,Curacao,Netherlands,0.0
2020-03-06,Diamond Princess,Canada,0.0
2020-03-06,Falkland Islands (Malvinas),United Kingdom,0.0
2020-03-06,Faroe Islands,Denmark,1.0
2020-03-06,French Guiana,France,0.0
2020-03-06,French Polynesia,France,0.0
2020-03-06,Fujian,China,296.0
2020-03-06,Gansu,China,119.0
2020-03-06,Gibraltar,United Kingdom,1.0
2020-03-06,Grand Princess,Canada,0.0
2020-03-06,Greenland,Denmark,0.0
2020-03-06,Guadeloupe,France,0.0
2020-03-06,Guangdong,China,1352.0
2020-03-06,Guangxi,China,252.0
2020-03-06,Guizhou,China,146.0
2020-03-06,Hainan,China,168.0
2020-03-06,Hebei,China,318.0
2020-03-06,Heilongjiang,China,481.0
2020-03-06,Henan,China,1272.0
2020-03-06,Hong Kong,China,107.0
2020-03-06,Hubei,China,67592.0
2020-03-06,Hunan,China,1018.0
2020-03-06,Inner Mongolia,China,75.0
2020-03-06,Isle of Man,United Kingdom,0.0
2020-03-06,Jiangsu,China,631.0
2020-03-06,Jiangxi,China,935.0
2020-03-06,Jilin,China,93.0
2020-03-06,Liaoning,China,125.0
2020-03-06,Macau,China,10.0
2020-03-06,Manitoba,Canada,0.0
2020-03-06,Martinique,France,0.0
2020-03-06,Mayotte,France,0.0
2020-03-06,Montserrat,United Kingdom,0.0
2020-03-06,New Brunswick,Canada,0.0
2020-03-06,New Caledonia,France,0.0
2020-03-06,New South Wales,Australia,26.0
2020-03-06,Newfoundland and Labrador,Canada,0.0
2020-03-06,Ningxia,China,75.0
2020-03-06,Northern Territory,Australia,0.0
2020-03-06,Northwest Territories,Canada,0.0
2020-03-06,Nova Scotia,Canada,0.0
2020-03-06,Ontario,Canada,25.0
2020-03-06,Prince Edward Island,Canada,0.0
2020-03-06,Qinghai,China,18.0
2020-03-06,Quebec,Canada,2.0
2020-03-06,Queensland,Australia,13.0
2020-03-06,Reunion,France,0.0
2020-03-06,Saint Barthelemy,France,3.0
2020-03-06,Saint Pierre and Miquelon,France,0.0
2020-03-06,Saskatchewan,Canada,0.0
2020-03-06,Shaanxi,China,245.0
2020-03-06,Shandong,China,758.0
2020-03-06,Shanghai,China,342.0
2020-03-06,Shanxi,China,133.0
2020-03-06,Sichuan,China,539.0
2020-03-06,Sint Maarten,Netherlands,0.0
2020-03-06,South Australia,Australia,7.0
2020-03-06,St Martin,France,0.0
2020-03-06,Tasmania,Australia,1.0
2020-03-06,Tianjin,China,136.0
2020-03-06,Tibet,China,1.0
2020-03-06,Turks and Caicos Islands,United Kingdom,0.0
2020-03-06,Victoria,Australia,10.0
2020-03-06,Western Australia,Australia,3.0
2020-03-06,Xinjiang,China,76.0
2020-03-06,Yukon,Canada,0.0
2020-03-06,Yunnan,China,174.0
2020-03-06,Zhejiang,China,1215.0
2020-03-06,no,Afghanistan,1.0
2020-03-06,no,Albania,0.0
2020-03-06,no,Algeria,17.0
2020-03-06,no,Andorra,1.0
2020-03-06,no,Angola,0.0
2020-03-06,no,Antigua and Barbuda,0.0
2020-03-06,no,Argentina,2.0
2020-03-06,no,Armenia,1.0
2020-03-06,no,Austria,55.0
2020-03-06,no,Azerbaijan,6.0
2020-03-06,no,Bahamas,0.0
2020-03-06,no,Bahrain,60.0
2020-03-06,no,Bangladesh,0.0
2020-03-06,no,Barbados,0.0
2020-03-06,no,Belarus,6.0
2020-03-06,no,Belgium,109.0
2020-03-06,no,Belize,0.0
2020-03-06,no,Benin,0.0
2020-03-06,no,Bhutan,1.0
2020-03-06,no,Bolivia,0.0
2020-03-06,no,Bosnia and Herzegovina,2.0
2020-03-06,no,Botswana,0.0
2020-03-06,no,Brazil,13.0
2020-03-06,no,Brunei,0.0
2020-03-06,no,Bulgaria,0.0
2020-03-06,no,Burkina Faso,0.0
2020-03-06,no,Burma,0.0
2020-03-06,no,Burundi,0.0
2020-03-06,no,Cabo Verde,0.0
2020-03-06,no,Cambodia,1.0
2020-03-06,no,Cameroon,1.0
2020-03-06,no,Central African Republic,0.0
2020-03-06,no,Chad,0.0
2020-03-06,no,Chile,13.0
2020-03-06,no,Colombia,1.0
2020-03-06,no,Comoros,0.0
2020-03-06,no,Congo (Brazzaville),0.0
2020-03-06,no,Congo (Kinshasa),0.0
2020-03-06,no,Costa Rica,1.0
2020-03-06,no,Cote d'Ivoire,0.0
2020-03-06,no,Croatia,11.0
2020-03-06,no,Cuba,0.0
2020-03-06,no,Cyprus,0.0
2020-03-06,no,Czechia,18.0
2020-03-06,no,Denmark,23.0
2020-03-06,no,Diamond Princess,706.0
2020-03-06,no,Djibouti,0.0
2020-03-06,no,Dominica,0.0
2020-03-06,no,Dominican Republic,2.0
2020-03-06,no,Ecuador,13.0
2020-03-06,no,Egypt,15.0
2020-03-06,no,El Salvador,0.0
2020-03-06,no,Equatorial Guinea,0.0
2020-03-06,no,Eritrea,0.0
2020-03-06,no,Estonia,10.0
2020-03-06,no,Eswatini,0.0
2020-03-06,no,Ethiopia,0.0
2020-03-06,no,Fiji,0.0
2020-03-06,no,Finland,15.0
2020-03-06,no,France,653.0
2020-03-06,no,Gabon,0.0
2020-03-06,no,Gambia,0.0
2020-03-06,no,Georgia,4.0
2020-03-06,no,Germany,670.0
2020-03-06,no,Ghana,0.0
2020-03-06,no,Greece,45.0
2020-03-06,no,Grenada,0.0
2020-03-06,no,Guatemala,0.0
2020-03-06,no,Guinea,0.0
2020-03-06,no,Guinea-Bissau,0.0
2020-03-06,no,Guyana,0.0
2020-03-06,no,Haiti,0.0
2020-03-06,no,Holy See,1.0
2020-03-06,no,Honduras,0.0
2020-03-06,no,Hungary,2.0
2020-03-06,no,Iceland,43.0
2020-03-06,no,India,31.0
2020-03-06,no,Indonesia,4.0
2020-03-06,no,Iran,4747.0
2020-03-06,no,Iraq,40.0
2020-03-06,no,Ireland,18.0
2020-03-06,no,Israel,37.0
2020-03-06,no,Italy,4636.0
2020-03-06,no,Jamaica,0.0
2020-03-06,no,Japan,420.0
2020-03-06,no,Jordan,1.0
2020-03-06,no,Kazakhstan,0.0
2020-03-06,no,Kenya,0.0
2020-03-06,no,"Korea, South",6593.0
2020-03-06,no,Kosovo,0.0
2020-03-06,no,Kuwait,58.0
2020-03-06,no,Kyrgyzstan,0.0
2020-03-06,no,Laos,0.0
2020-03-06,no,Latvia,1.0
2020-03-06,no,Lebanon,22.0
2020-03-06,no,Lesotho,0.0
2020-03-06,no,Liberia,0.0
2020-03-06,no,Libya,0.0
2020-03-06,no,Liechtenstein,1.0
2020-03-06,no,Lithuania,1.0
2020-03-06,no,Luxembourg,2.0
2020-03-06,no,MS Zaandam,0.0
2020-03-06,no,Madagascar,0.0
2020-03-06,no,Malawi,0.0
2020-03-06,no,Malaysia,83.0
2020-03-06,no,Maldives,0.0
2020-03-06,no,Mali,0.0
2020-03-06,no,Malta,0.0
2020-03-06,no,Mauritania,0.0
2020-03-06,no,Mauritius,0.0
2020-03-06,no,Mexico,6.0
2020-03-06,no,Moldova,0.0
2020-03-06,no,Monaco,1.0
2020-03-06,no,Mongolia,0.0
2020-03-06,no,Montenegro,0.0
2020-03-06,no,Morocco,2.0
2020-03-06,no,Mozambique,0.0
2020-03-06,no,Namibia,0.0
2020-03-06,no,Nepal,1.0
2020-03-06,no,Netherlands,128.0
2020-03-06,no,New Zealand,4.0
2020-03-06,no,Nicaragua,0.0
2020-03-06,no,Niger,0.0
2020-03-06,no,Nigeria,1.0
2020-03-06,no,North Macedonia,3.0
2020-03-06,no,Norway,108.0
2020-03-06,no,Oman,16.0
2020-03-06,no,Pakistan,6.0
2020-03-06,no,Panama,0.0
2020-03-06,no,Papua New Guinea,0.0
2020-03-06,no,Paraguay,0.0
2020-03-06,no,Peru,1.0
2020-03-06,no,Philippines,5.0
2020-03-06,no,Poland,5.0
2020-03-06,no,Portugal,13.0
2020-03-06,no,Qatar,8.0
2020-03-06,no,Romania,9.0
2020-03-06,no,Russia,13.0
2020-03-06,no,Rwanda,0.0
2020-03-06,no,Saint Kitts and Nevis,0.0
2020-03-06,no,Saint Lucia,0.0
2020-03-06,no,Saint Vincent and the Grenadines,0.0
2020-03-06,no,San Marino,21.0
2020-03-06,no,Sao Tome and Principe,0.0
2020-03-06,no,Saudi Arabia,5.0
2020-03-06,no,Senegal,4.0
2020-03-06,no,Serbia,1.0
2020-03-06,no,Seychelles,0.0
2020-03-06,no,Sierra Leone,0.0
2020-03-06,no,Singapore,130.0
2020-03-06,no,Slovakia,1.0
2020-03-06,no,Slovenia,7.0
2020-03-06,no,Somalia,0.0
2020-03-06,no,South Africa,1.0
2020-03-06,no,South Sudan,0.0
2020-03-06,no,Spain,400.0
2020-03-06,no,Sri Lanka,1.0
2020-03-06,no,Sudan,0.0
2020-03-06,no,Suriname,0.0
2020-03-06,no,Sweden,101.0
2020-03-06,no,Switzerland,214.0
2020-03-06,no,Syria,0.0
2020-03-06,no,Taiwan*,45.0
2020-03-06,no,Tajikistan,0.0
2020-03-06,no,Tanzania,0.0
2020-03-06,no,Thailand,48.0
2020-03-06,no,Timor-Leste,0.0
2020-03-06,no,Togo,1.0
2020-03-06,no,Trinidad and Tobago,0.0
2020-03-06,no,Tunisia,1.0
2020-03-06,no,Turkey,0.0
2020-03-06,no,US,222.0
2020-03-06,no,Uganda,0.0
2020-03-06,no,Ukraine,1.0
2020-03-06,no,United Arab Emirates,29.0
2020-03-06,no,United Kingdom,373.0
2020-03-06,no,Uruguay,0.0
2020-03-06,no,Uzbekistan,0.0
2020-03-06,no,Venezuela,0.0
2020-03-06,no,Vietnam,16.0
2020-03-06,no,West Bank and Gaza,7.0
2020-03-06,no,Western Sahara,0.0
2020-03-06,no,Yemen,0.0
2020-03-06,no,Zambia,0.0
2020-03-06,no,Zimbabwe,0.0
2020-03-07,Alberta,Canada,2.0
2020-03-07,Anguilla,United Kingdom,0.0
2020-03-07,Anhui,China,990.0
2020-03-07,Aruba,Netherlands,0.0
2020-03-07,Australian Capital Territory,Australia,0.0
2020-03-07,Beijing,China,426.0
2020-03-07,Bermuda,United Kingdom,0.0
2020-03-07,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0
2020-03-07,British Columbia,Canada,21.0
2020-03-07,British Virgin Islands,United Kingdom,0.0
2020-03-07,Cayman Islands,United Kingdom,0.0
2020-03-07,Channel Islands,United Kingdom,0.0
2020-03-07,Chongqing,China,576.0
2020-03-07,Curacao,Netherlands,0.0
2020-03-07,Diamond Princess,Canada,0.0
2020-03-07,Falkland Islands (Malvinas),United Kingdom,0.0
2020-03-07,Faroe Islands,Denmark,1.0
2020-03-07,French Guiana,France,5.0
2020-03-07,French Polynesia,France,0.0
2020-03-07,Fujian,China,296.0
2020-03-07,Gansu,China,120.0
2020-03-07,Gibraltar,United Kingdom,1.0
2020-03-07,Grand Princess,Canada,0.0
2020-03-07,Greenland,Denmark,0.0
2020-03-07,Guadeloupe,France,0.0
2020-03-07,Guangdong,China,1352.0
2020-03-07,Guangxi,China,252.0
2020-03-07,Guizhou,China,146.0
2020-03-07,Hainan,China,168.0
2020-03-07,Hebei,China,318.0
2020-03-07,Heilongjiang,China,481.0
2020-03-07,Henan,China,1272.0
2020-03-07,Hong Kong,China,108.0
2020-03-07,Hubei,China,67666.0
2020-03-07,Hunan,China,1018.0
2020-03-07,Inner Mongolia,China,75.0
2020-03-07,Isle of Man,United Kingdom,0.0
2020-03-07,Jiangsu,China,631.0
2020-03-07,Jiangxi,China,935.0
2020-03-07,Jilin,China,93.0
2020-03-07,Liaoning,China,125.0
2020-03-07,Macau,China,10.0
2020-03-07,Manitoba,Canada,0.0
2020-03-07,Martinique,France,2.0
2020-03-07,Mayotte,France,0.0
2020-03-07,Montserrat,United Kingdom,0.0
2020-03-07,New Brunswick,Canada,0.0
2020-03-07,New Caledonia,France,0.0
2020-03-07,New South Wales,Australia,28.0
2020-03-07,Newfoundland and Labrador,Canada,0.0
2020-03-07,Ningxia,China,75.0
2020-03-07,Northern Territory,Australia,0.0
2020-03-07,Northwest Territories,Canada,0.0
2020-03-07,Nova Scotia,Canada,0.0
2020-03-07,Ontario,Canada,28.0
2020-03-07,Prince Edward Island,Canada,0.0
2020-03-07,Qinghai,China,18.0
2020-03-07,Quebec,Canada,3.0
2020-03-07,Queensland,Australia,13.0
2020-03-07,Reunion,France,0.0
2020-03-07,Saint Barthelemy,France,3.0
2020-03-07,Saint Pierre and Miquelon,France,0.0
2020-03-07,Saskatchewan,Canada,0.0
2020-03-07,Shaanxi,China,245.0
2020-03-07,Shandong,China,758.0
2020-03-07,Shanghai,China,342.0
2020-03-07,Shanxi,China,133.0
2020-03-07,Sichuan,China,539.0
2020-03-07,Sint Maarten,Netherlands,0.0
2020-03-07,South Australia,Australia,7.0
2020-03-07,St Martin,France,0.0
2020-03-07,Tasmania,Australia,1.0
2020-03-07,Tianjin,China,136.0
2020-03-07,Tibet,China,1.0
2020-03-07,Turks and Caicos Islands,United Kingdom,0.0
2020-03-07,Victoria,Australia,11.0
2020-03-07,Western Australia,Australia,3.0
2020-03-07,Xinjiang,China,76.0
2020-03-07,Yukon,Canada,0.0
2020-03-07,Yunnan,China,174.0
2020-03-07,Zhejiang,China,1215.0
2020-03-07,no,Afghanistan,1.0
2020-03-07,no,Albania,0.0
